,userName,score,at,content,target,text,token,token_bersih
1134,lulu lulu,5,2022-09-09 21:06:50,Sangat bagus,1,sangat bagus,"['sangat', 'bagus']",['bagus']
1135,Supersteel Super,5,2022-09-09 18:42:55,Aplikasinya bagus,1,aplikasinya bagus,"['aplikasinya', 'bagus']","['aplikasinya', 'bagus']"
1136,Jeni Arista,5,2022-09-09 17:35:24,"Apliksi ny bgs,,,trmksih dh mbntu kmi",1,apliksi ny bgs   trmksih dh mbntu kmi,"['apliksi', 'ny', 'bgs', 'trmksih', 'dh', 'mbntu', 'kmi']","['apliksi', 'ny', 'bgs', 'trmksih', 'dh', 'mbntu', 'kmi']"
1137,Dede Daryati,5,2022-09-09 14:58:34,saya sangat suka smoga tidak ada masalah.,1,saya sangat suka smoga tidak ada masalah ,"['saya', 'sangat', 'suka', 'smoga', 'tidak', 'ada', 'masalah']","['suka', 'smoga']"
1138,Rosantina De Jesus Corte-Real,5,2022-09-09 12:47:08,Aplikasinya bagus,1,aplikasinya bagus,"['aplikasinya', 'bagus']","['aplikasinya', 'bagus']"
1139,Rabiatul Adawiah,5,2022-09-09 10:01:51,Suka bgt,1,suka bgt,"['suka', 'bgt']","['suka', 'bgt']"
1140,Marito Quefi,4,2022-09-09 07:38:49,Tolong perbaika karna loading itu lama banget,1,tolong perbaika karna loading itu lama banget,"['tolong', 'perbaika', 'karna', 'loading', 'itu', 'lama', 'banget']","['tolong', 'perbaika', 'loading', 'banget']"
1141,reno af88,5,2022-09-09 01:33:11,Bagus ..,1,bagus   ,['bagus'],['bagus']
1142,Waroh Waroh,5,2022-09-08 19:17:23,Good,1,good,['good'],[]
1143,Sumi Mira,5,2022-09-08 15:56:25,Bagus banget tik tok,1,bagus banget tik tok,"['bagus', 'banget', 'tik', 'tok']","['bagus', 'banget', 'tik', 'tok']"
1144,Uly Martins,5,2022-09-08 14:37:49,Like...,1,like   ,['like'],[]
1145,darmi jasmine,5,2022-09-08 14:08:09,Sangat menghibur,1,sangat menghibur,"['sangat', 'menghibur']",['menghibur']
1146,Andik Sutrisno,1,2022-09-08 13:45:52,Tidak bisa login,0,tidak bisa login,"['tidak', 'bisa', 'login']",['login']
1147,Rosmiati Augusteyn RL (Rose),5,2022-09-08 13:34:55,Nice,1,nice,['nice'],['nice']
1148,Anah Anah,3,2022-09-08 11:31:14,Merasa puas,0,merasa puas,"['merasa', 'puas']",['puas']
1149,Huliatul Aini,5,2022-09-08 10:57:01,"Lebih baik,,mencari 💸",1,lebih baik  mencari 💸,"['lebih', 'baik', 'mencari', '💸']","['mencari', '💸']"
1150,Lailatul Qomariah,5,2022-09-08 10:21:14,Y. -thomas shelby,1,y  -thomas shelby,"['y', '-thomas', 'shelby']","['-thomas', 'shelby']"
1151,tonilo baptista,5,2022-09-08 05:48:08,Goooooooooooooo.........,1,goooooooooooooo         ,['goooooooooooooo'],['goooooooooooooo']
1152,SQAERH QsARHBNM,5,2022-09-07 23:52:52,Ghh,1,ghh,['ghh'],['ghh']
1153,Adil,5,2022-09-07 16:38:18,Sangat meng hibur,1,sangat meng hibur,"['sangat', 'meng', 'hibur']","['meng', 'hibur']"
1154,Clementino Clau,5,2022-09-07 12:12:16,Mantap,1,mantap,['mantap'],['mantap']
1155,Aby Arabia,5,2022-09-07 09:19:39,Ksih dlu kloq nanty gak bgus mw d hapus,1,ksih dlu kloq nanty gak bgus mw d hapus,"['ksih', 'dlu', 'kloq', 'nanty', 'gak', 'bgus', 'mw', 'd', 'hapus']","['ksih', 'dlu', 'kloq', 'nanty', 'gak', 'bgus', 'mw', 'hapus']"
1156,Neishan shah,5,2022-09-07 07:24:29,Irshas,1,irshas,['irshas'],['irshas']
1157,Moises DosReis,5,2022-09-07 06:27:49,Bagus,1,bagus,['bagus'],['bagus']
1158,Masum Billah,3,2022-09-07 03:59:32,Md.parvaz,0,md parvaz,"['md', 'parvaz']","['md', 'parvaz']"
1159,Anito Rosario,5,2022-09-07 01:54:51,Good apk,1,good apk,"['good', 'apk']",['apk']
1160,Euis Santi,5,2022-09-06 20:20:16,good job,1,good job,"['good', 'job']",['job']
1161,Siti Sahrul,5,2022-09-06 18:37:53,Asik dan banyak temen,1,asik dan banyak temen,"['asik', 'dan', 'banyak', 'temen']","['asik', 'temen']"
1162,Aldo Mikha,5,2022-09-06 15:44:47,Bagus,1,bagus,['bagus'],['bagus']
1163,Concelia Idalina,5,2022-09-06 11:43:51,Bagus bangt,1,bagus bangt,"['bagus', 'bangt']","['bagus', 'bangt']"
1164,Cak Olies,5,2022-09-06 10:03:58,Bagus,1,bagus,['bagus'],['bagus']
1165,Claudia Pereira,5,2022-09-06 07:03:09,TaiBeSi Centro,1,taibesi centro,"['taibesi', 'centro']","['taibesi', 'centro']"
1166,Ano Boston,1,2022-09-06 05:14:09,Ok,0,ok,['ok'],[]
1167,YouTube Florinha,5,2022-09-06 04:59:40,Dasar TikTok🖕🖕gua Lagi Nonton Tibatiaba GABISA Nonton Kesal Kebagusaan Youtube Daripada Tik Tok Dasar Tik Tok🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕Tolol,1,dasar tiktok🖕🖕gua lagi nonton tibatiaba gabisa nonton kesal kebagusaan youtube daripada tik tok dasar tik tok🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕tolol,"['dasar', 'tiktok🖕🖕gua', 'lagi', 'nonton', 'tibatiaba', 'gabisa', 'nonton', 'kesal', 'kebagusaan', 'youtube', 'daripada', 'tik', 'tok', 'dasar', 'tik', 'tok🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕tolol']","['dasar', 'tiktok🖕🖕gua', 'nonton', 'tibatiaba', 'gabisa', 'nonton', 'kesal', 'kebagusaan', 'youtube', 'tik', 'tok', 'dasar', 'tik', 'tok🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕tolol']"
1168,Hugo B L X M Marques,5,2022-09-06 03:26:09,Saya menyukainya,1,saya menyukainya,"['saya', 'menyukainya']",['menyukainya']
1169,Adin Dacosta,1,2022-09-05 23:24:29,Adin Adin,0,adin adin,"['adin', 'adin']","['adin', 'adin']"
1170,neng lina,5,2022-09-05 15:55:53,Bagus,1,bagus,['bagus'],['bagus']
1171,Melita Soares,5,2022-09-05 11:36:35,Tiktok luar biasa dan kualitas bagus,1,tiktok luar biasa dan kualitas bagus,"['tiktok', 'luar', 'biasa', 'dan', 'kualitas', 'bagus']","['tiktok', 'kualitas', 'bagus']"
1172,Santi Santa,5,2022-09-05 09:58:03,Smoga gak eror lagi,1,smoga gak eror lagi,"['smoga', 'gak', 'eror', 'lagi']","['smoga', 'gak', 'eror']"
1173,Ade Junariah,5,2022-09-05 09:07:58,Saya sangat suka sekali tiktok,1,saya sangat suka sekali tiktok,"['saya', 'sangat', 'suka', 'sekali', 'tiktok']","['suka', 'tiktok']"
1174,Rolyn Viegas,5,2022-09-05 08:17:23,Sumpahhh aplikasi ini berguna banget bisa terhibur gua,1,sumpahhh aplikasi ini berguna banget bisa terhibur gua,"['sumpahhh', 'aplikasi', 'ini', 'berguna', 'banget', 'bisa', 'terhibur', 'gua']","['sumpahhh', 'aplikasi', 'berguna', 'banget', 'terhibur', 'gua']"
1175,Hasan Jr,5,2022-09-05 05:30:29,Sngt bangus,1,sngt bangus,"['sngt', 'bangus']","['sngt', 'bangus']"
1176,Anisa Aurel,2,2022-09-05 02:39:03,A Husuwie,0,a husuwie,"['a', 'husuwie']",['husuwie']
1177,AFK Markuzy,5,2022-09-05 01:55:38,Bagus sekali,1,bagus sekali,"['bagus', 'sekali']",['bagus']
1178,Oryn Sarzin,5,2022-09-04 12:20:50,Selamat malam tim tiktok.. nama saya 0ryn. saya punya akun tiktok dengan @_____0ryn10 dengan jumlah pengikut sebanyak 14.6 ribu pengikut /followers dengan isi konten Random . di sini akun saya di blokir selamanya. sehinga saya tidak bisa sama sekali mengakses akun tiktok.padahal saya tidak melangar peraturan komunitas dan saya mematuhi dan melaksanakan peraturan yang ada di tiktok sebaik mungkin. tapi kenapa tepat pada tangal 3 setembro 2022 aku msata di blokir selamanya dan itu sanfat merygikan,1,selamat malam tim tiktok   nama saya 0ryn  saya punya akun tiktok dengan @     0ryn10 dengan jumlah pengikut sebanyak 14 6 ribu pengikut  followers dengan isi konten random   di sini akun saya di blokir selamanya  sehinga saya tidak bisa sama sekali mengakses akun tiktok padahal saya tidak melangar peraturan komunitas dan saya mematuhi dan melaksanakan peraturan yang ada di tiktok sebaik mungkin  tapi kenapa tepat pada tangal 3 setembro 2022 aku msata di blokir selamanya dan itu sanfat merygikan,"['selamat', 'malam', 'tim', 'tiktok', 'nama', 'saya', '0ryn', 'saya', 'punya', 'akun', 'tiktok', 'dengan', '@', '0ryn10', 'dengan', 'jumlah', 'pengikut', 'sebanyak', '14', '6', 'ribu', 'pengikut', 'followers', 'dengan', 'isi', 'konten', 'random', 'di', 'sini', 'akun', 'saya', 'di', 'blokir', 'selamanya', 'sehinga', 'saya', 'tidak', 'bisa', 'sama', 'sekali', 'mengakses', 'akun', 'tiktok', 'padahal', 'saya', 'tidak', 'melangar', 'peraturan', 'komunitas', 'dan', 'saya', 'mematuhi', 'dan', 'melaksanakan', 'peraturan', 'yang', 'ada', 'di', 'tiktok', 'sebaik', 'mungkin', 'tapi', 'kenapa', 'tepat', 'pada', 'tangal', '3', 'setembro', '2022', 'aku', 'msata', 'di', 'blokir', 'selamanya', 'dan', 'itu', 'sanfat', 'merygikan']","['selamat', 'malam', 'tim', 'tiktok', '0ryn', 'akun', 'tiktok', '@', '0ryn10', 'pengikut', '14', '6', 'ribu', 'pengikut', 'followers', 'konten', 'random', 'akun', 'blokir', 'sehinga', 'mengakses', 'akun', 'tiktok', 'melangar', 'peraturan', 'komunitas', 'mematuhi', 'melaksanakan', 'peraturan', 'yang', 'tiktok', 'tangal', '3', 'setembro', '2022', 'msata', 'blokir', 'sanfat', 'merygikan']"
1179,Paulo de D'jesus,4,2022-09-04 08:57:05,Kasih emapat bintang duluh,1,kasih emapat bintang duluh,"['kasih', 'emapat', 'bintang', 'duluh']","['kasih', 'emapat', 'bintang', 'duluh']"
1180,Raffi Abdullah,5,2022-09-04 06:20:12,Dapat info Dan wawasan lebih terutama soal resep makanan🤤🥯,1,dapat info dan wawasan lebih terutama soal resep makanan🤤🥯,"['dapat', 'info', 'dan', 'wawasan', 'lebih', 'terutama', 'soal', 'resep']","['info', 'wawasan', 'resep']"
1181,Nixon Bryan,5,2022-09-04 05:51:16,sempurna,1,sempurna,['sempurna'],['sempurna']
1182,musaa mahendraa,5,2022-09-04 01:43:30,Good,1,good,['good'],[]
1183,Heni Y,5,2022-09-03 21:52:23,Aku bahagia terimaksih selalu mnghiburku dibkala aku sendirian😓,1,aku bahagia terimaksih selalu mnghiburku dibkala aku sendirian😓,"['aku', 'bahagia', 'terimaksih', 'selalu', 'mnghiburku', 'dibkala', 'aku', 'sendirian😓']","['bahagia', 'terimaksih', 'mnghiburku', 'dibkala', 'sendirian😓']"
1184,Joao Francisco Antonio De Jesus,5,2022-09-03 21:45:20,Oke,1,oke,['oke'],['oke']
1185,Cintaku Cintamu,5,2022-09-03 18:54:31,Sangat menghibur,1,sangat menghibur,"['sangat', 'menghibur']",['menghibur']
1186,Dimat Dimat,3,2022-09-03 17:27:08,Cuma telkomsel saya pakai,0,cuma telkomsel saya pakai,"['cuma', 'telkomsel', 'saya', 'pakai']","['telkomsel', 'pakai']"
1187,M MUNIR HASYIM,5,2022-09-03 15:54:11,Good,1,good,['good'],[]
1188,Evang Monteiro Soares,3,2022-09-03 15:20:54,Bagus baru di+bintangnya,0,bagus baru di bintangnya,"['bagus', 'baru', 'di', 'bintangnya']","['bagus', 'bintangnya']"
1189,Erna wati,5,2022-09-03 13:54:39,Soo good and very fun to watch if you are bored,1,soo good and very fun to watch if you are bored,"['soo', 'good', 'and', 'very', 'fun', 'to', 'watch', 'if', 'you', 'are', 'bored']","['soo', 'fun', 'watch', 'bored']"
1190,Jeek Kmanek,4,2022-09-03 13:34:26,MAUSOBU,1,mausobu,['mausobu'],['mausobu']
1191,Della Della,5,2022-09-03 10:18:46,ok...thank soumach,1,ok   thank soumach,"['ok', 'thank', 'soumach']",['soumach']
1192,Andre Hardiansyah,5,2022-09-03 08:47:36,Mntap,1,mntap,['mntap'],['mntap']
1193,Suminah S,5,2022-09-03 07:56:17,"Cukup seru, dengan tiktok bisa punya banyak teman",1,cukup seru  dengan tiktok bisa punya banyak teman,"['cukup', 'seru', 'dengan', 'tiktok', 'bisa', 'punya', 'banyak', 'teman']","['seru', 'tiktok', 'teman']"
1194,Leokii Leokii,5,2022-09-03 03:33:06,OK,1,ok,['ok'],[]
1195,Thomas Luis,5,2022-09-03 02:00:21,Best,1,best,['best'],[]
1196,Xplus Store,5,2022-09-03 01:05:00,Bukah,1,bukah,['bukah'],['bukah']
1197,Danylo 117,5,2022-09-02 23:14:02,BAgus,1,bagus,['bagus'],['bagus']
1198,celestinho lemos,5,2022-09-02 22:30:14,Ok lah,1,ok lah,"['ok', 'lah']",[]
1199,sri rahayu,5,2022-09-02 15:22:42,Saya bekerja di Qatar 🇶🇦,1,saya bekerja di qatar 🇶🇦,"['saya', 'bekerja', 'di', 'qatar', '🇶🇦']","['qatar', '🇶🇦']"
1200,Ykun Ximenes,5,2022-09-02 07:21:01,Mantap Apknya Sumpah😊🤝,1,mantap apknya sumpah😊🤝,"['mantap', 'apknya']","['mantap', 'apknya']"
1201,Serafim Tigri,4,2022-09-02 07:13:30,Lumayan,1,lumayan,['lumayan'],['lumayan']
1202,Maubere Oan,5,2022-09-02 05:37:52,🥰🥰🥰🥰🥰🥰🥰🥰🥰,1,🥰🥰🥰🥰🥰🥰🥰🥰🥰,['🥰🥰🥰🥰🥰🥰🥰🥰🥰'],['🥰🥰🥰🥰🥰🥰🥰🥰🥰']
1203,Deo Varescom,5,2022-09-02 05:28:46,Goddddd,1,goddddd,['goddddd'],['goddddd']
1204,feliciano silva,5,2022-09-02 04:45:52,Sngat meluaskan,1,sngat meluaskan,"['sngat', 'meluaskan']","['sngat', 'meluaskan']"
1205,XX Yohanes,5,2022-09-02 01:00:04,Pokoknya Aplikasi Tiktok palin kece banget deh sumpah 🙃,1,pokoknya aplikasi tiktok palin kece banget deh sumpah 🙃,"['pokoknya', 'aplikasi', 'tiktok', 'palin', 'kece', 'banget', 'deh', 'sumpah']","['pokoknya', 'aplikasi', 'tiktok', 'palin', 'kece', 'banget', 'deh', 'sumpah']"
1206,Juvenio Souza,4,2022-09-02 00:19:08,Gaya,1,gaya,['gaya'],[]
1207,Rosa Costa,3,2022-09-01 23:07:18,Kalo WW.,0,kalo ww ,"['kalo', 'ww']","['kalo', 'ww']"
1208,Diana Jeffri,3,2022-09-01 22:18:29,Enak sihhh tapi kenapa harus di perbarui sihhh,0,enak sihhh tapi kenapa harus di perbarui sihhh,"['enak', 'sihhh', 'tapi', 'kenapa', 'harus', 'di', 'perbarui', 'sihhh']","['sihhh', 'perbarui', 'sihhh']"
1209,Fahim Alwi,3,2022-09-01 21:47:52,Sangat bagus,0,sangat bagus,"['sangat', 'bagus']",['bagus']
1210,Rendi 046,1,2022-09-01 15:44:31,Ko jadi gini sih,0,ko jadi gini sih,"['ko', 'jadi', 'gini', 'sih']","['gini', 'sih']"
1211,Siti Aminah,5,2022-09-01 15:29:58,saya senang berada di tiktok berbagai belahan dunia hadir ditiktok,1,saya senang berada di tiktok berbagai belahan dunia hadir ditiktok,"['saya', 'senang', 'berada', 'di', 'tiktok', 'berbagai', 'belahan', 'dunia', 'hadir', 'ditiktok']","['senang', 'tiktok', 'belahan', 'dunia', 'hadir', 'ditiktok']"
1212,Zelia Reis,5,2022-09-01 13:53:13,Sangat baik,1,sangat baik,"['sangat', 'baik']",[]
1213,Marco Octavio,4,2022-09-01 13:01:53,Sumpa aku Bahia bangat punia titok😊😍,1,sumpa aku bahia bangat punia titok😊😍,"['sumpa', 'aku', 'bahia', 'bangat', 'punia']","['sumpa', 'bahia', 'bangat', 'punia']"
1214,Surya Minda,5,2022-09-01 12:52:54,Ok,1,ok,['ok'],[]
1215,Youcman Efraim sepatondu,5,2022-09-01 11:56:29,Ko tiktok saya nggak bisa untuk live ya?,1,ko tiktok saya nggak bisa untuk live ya ,"['ko', 'tiktok', 'saya', 'nggak', 'bisa', 'untuk', 'live', 'ya']","['tiktok', 'nggak', 'live']"
1216,Celina da costa,5,2022-09-01 09:02:51,menbuat cerita ita yang indah,1,menbuat cerita ita yang indah,"['menbuat', 'cerita', 'ita', 'yang', 'indah']","['menbuat', 'cerita', 'ita', 'yang', 'indah']"
1217,Effendi Agustiawan,2,2022-09-01 05:30:38,Good,0,good,['good'],[]
1218,Erica Soares Maher,5,2022-09-01 03:36:54,Erica aoares maher,1,erica aoares maher,"['erica', 'aoares', 'maher']","['erica', 'aoares', 'maher']"
1219,Ester Sarmento,5,2022-09-01 02:02:50,Aplikasi ini sangat bagus jadi aku kasih bin5 deh,1,aplikasi ini sangat bagus jadi aku kasih bin5 deh,"['aplikasi', 'ini', 'sangat', 'bagus', 'jadi', 'aku', 'kasih', 'bin5', 'deh']","['aplikasi', 'bagus', 'kasih', 'bin5', 'deh']"
1220,Salmatea Naim,5,2022-09-01 02:02:12,𝗧𝗲𝗿𝗶𝗺𝗮 𝗸𝗮𝘀𝗶𝗵 𝗮𝗸𝘂 𝗸𝗮𝘀𝗶𝗵 𝗯𝗶𝗻𝘁𝗮𝗻𝗴 5 𝘀𝗲𝗸𝗮𝗹𝗶 𝗴𝘂𝘀,1,𝗧𝗲𝗿𝗶𝗺𝗮 𝗸𝗮𝘀𝗶𝗵 𝗮𝗸𝘂 𝗸𝗮𝘀𝗶𝗵 𝗯𝗶𝗻𝘁𝗮𝗻𝗴 5 𝘀𝗲𝗸𝗮𝗹𝗶 𝗴𝘂𝘀,"['𝗧𝗲𝗿𝗶𝗺𝗮', '𝗸𝗮𝘀𝗶𝗵', '𝗮𝗸𝘂', '𝗸𝗮𝘀𝗶𝗵', '𝗯𝗶𝗻𝘁𝗮𝗻𝗴', '5', '𝘀𝗲𝗸𝗮𝗹𝗶', '𝗴𝘂𝘀']","['𝗧𝗲𝗿𝗶𝗺𝗮', '𝗸𝗮𝘀𝗶𝗵', '𝗮𝗸𝘂', '𝗸𝗮𝘀𝗶𝗵', '𝗯𝗶𝗻𝘁𝗮𝗻𝗴', '5', '𝘀𝗲𝗸𝗮𝗹𝗶', '𝗴𝘂𝘀']"
1221,Bismil Lah,5,2022-09-01 01:34:09,Sukaaaak,1,sukaaaak,['sukaaaak'],['sukaaaak']
1222,Ghufron Omar,5,2022-08-31 23:13:08,Mantap,1,mantap,['mantap'],['mantap']
1223,Tita Alhidayah1112,5,2022-08-31 17:00:17,i like tiktok,1,i like tiktok,"['i', 'like', 'tiktok']",['tiktok']
1224,Reza Azhar,5,2022-08-31 16:21:58,Cakep adain event saldo dana lagi dong,1,cakep adain event saldo dana lagi dong,"['cakep', 'adain', 'event', 'saldo', 'dana', 'lagi', 'dong']","['cakep', 'adain', 'event', 'saldo', 'dana']"
1225,Iky Ft Ramaa,5,2022-08-31 15:31:55,Anu,1,anu,['anu'],['anu']
1226,Idalaura Maria Martins,1,2022-08-31 14:31:35,Masih bintang 2 dulu karena baru saja,0,masih bintang 2 dulu karena baru saja,"['masih', 'bintang', '2', 'dulu', 'karena', 'baru', 'saja']","['bintang', '2']"
1227,ayu hanne,5,2022-08-31 14:25:47,Good,1,good,['good'],[]
1228,Noneng Ima,5,2022-08-31 14:09:27,Aplikasi ini sangat menghibur,1,aplikasi ini sangat menghibur,"['aplikasi', 'ini', 'sangat', 'menghibur']","['aplikasi', 'menghibur']"
1229,Deni Deni,5,2022-08-31 13:51:31,Mantap,1,mantap,['mantap'],['mantap']
1230,Nico Khoirulaziz,5,2022-08-31 13:38:40,Sangat ok,1,sangat ok,"['sangat', 'ok']",[]
1231,Deonisio Dixon,5,2022-08-31 13:38:31,Excelent,1,excelent,['excelent'],['excelent']
1232,Alinu Campos,5,2022-08-31 12:12:10,Sai suka tiktok😍😍😍😍😘🤩🤩🤩🤩🤩🤩,1,sai suka tiktok😍😍😍😍😘🤩🤩🤩🤩🤩🤩,"['sai', 'suka']",['suka']
1233,Luis Mendonca,5,2022-08-31 11:48:20,Baik,1,baik,['baik'],[]
1234,Paul Da costa,5,2022-08-31 11:11:06,Aplikasi ini sangat bagus,1,aplikasi ini sangat bagus,"['aplikasi', 'ini', 'sangat', 'bagus']","['aplikasi', 'bagus']"
1235,Aruymarcos Enyadulce,5,2022-08-31 10:41:02,Sangat Meghibur,1,sangat meghibur,"['sangat', 'meghibur']",['meghibur']
1236,Mahmud Iskandar,1,2022-08-31 10:06:31,Aku kena banned kerana tidak berumur 13 tahun tapi kawan saya umur belum 13 tahun inda kena banned sangat tifak bagus,0,aku kena banned kerana tidak berumur 13 tahun tapi kawan saya umur belum 13 tahun inda kena banned sangat tifak bagus,"['aku', 'kena', 'banned', 'kerana', 'tidak', 'berumur', '13', 'tahun', 'tapi', 'kawan', 'saya', 'umur', 'belum', '13', 'tahun', 'inda', 'kena', 'banned', 'sangat', 'tifak', 'bagus']","['kena', 'banned', 'kerana', 'berumur', '13', 'kawan', 'umur', '13', 'inda', 'kena', 'banned', 'tifak', 'bagus']"
1237,bachita Benevides,3,2022-08-31 08:55:27,Baik,0,baik,['baik'],[]
1238,Neng Lina,5,2022-08-31 08:34:22,Tolong kenapa tiktok saya mau d tutup,1,tolong kenapa tiktok saya mau d tutup,"['tolong', 'kenapa', 'tiktok', 'saya', 'mau', 'd', 'tutup']","['tolong', 'tiktok', 'tutup']"
1239,Tome Costa,3,2022-08-31 06:56:49,Bagus sih tapi download Nia lama sekali,0,bagus sih tapi download nia lama sekali,"['bagus', 'sih', 'tapi', 'download', 'nia', 'lama', 'sekali']","['bagus', 'sih', 'download', 'nia']"
1240,Abdul aziz,5,2022-08-31 03:42:19,Kenapa kalo berita Ferdi sambo ngk muncu di fyp saya tik tok tolong penjelasannya,1,kenapa kalo berita ferdi sambo ngk muncu di fyp saya tik tok tolong penjelasannya,"['kenapa', 'kalo', 'berita', 'ferdi', 'sambo', 'ngk', 'muncu', 'di', 'fyp', 'saya', 'tik', 'tok', 'tolong', 'penjelasannya']","['kalo', 'berita', 'ferdi', 'sambo', 'ngk', 'muncu', 'fyp', 'tik', 'tok', 'tolong', 'penjelasannya']"
1241,Beny Exposto,4,2022-08-31 03:10:18,sangat bagus,1,sangat bagus,"['sangat', 'bagus']",['bagus']
1242,Sukaesih Ojak jaja,5,2022-08-31 02:37:44,"Tidak boleh menyerah,semangat terus🤗",1,tidak boleh menyerah semangat terus🤗,"['tidak', 'boleh', 'menyerah', 'semangat', 'terus🤗']","['menyerah', 'semangat', 'terus🤗']"
1243,ADE Irawan,1,2022-08-30 23:57:15,bikin cwe ku overthinking😡😡😡😡,0,bikin cwe ku ove hinking😡😡😡😡,"['bikin', 'cwe', 'ku', 'ove']","['bikin', 'cwe', 'ku', 'ove']"
1244,Noor Badra,1,2022-08-30 21:23:14,Maling tik tok orang dasar maling,0,maling tik tok orang dasar maling,"['maling', 'tik', 'tok', 'orang', 'dasar', 'maling']","['maling', 'tik', 'tok', 'orang', 'dasar', 'maling']"
1245,Yani Anjani,5,2022-08-30 20:52:51,ILOve you muuuuaaachhh,1,ilove you muuuuaaachhh,"['ilove', 'you', 'muuuuaaachhh']","['ilove', 'muuuuaaachhh']"
1246,Lozinho Dasilva,5,2022-08-30 16:37:55,Ares asoko caicoli .,1,ares asoko caicoli  ,"['ares', 'asoko', 'caicoli']","['ares', 'asoko', 'caicoli']"
1247,ida nurhayati,4,2022-08-30 14:02:57,Empat dlu iy nanti di tmbh lg bintang nya,1,empat dlu iy nanti di tmbh lg bintang nya,"['empat', 'dlu', 'iy', 'nanti', 'di', 'tmbh', 'lg', 'bintang', 'nya']","['dlu', 'iy', 'tmbh', 'lg', 'bintang', 'nya']"
1248,Joao Profirio,5,2022-08-30 13:18:31,Ok,1,ok,['ok'],[]
1249,Ozhy Odek,5,2022-08-30 08:52:42,Gak bisa on camera,1,gak bisa on camera,"['gak', 'bisa', 'on', 'camera']","['gak', 'camera']"
1250,Attar,5,2022-08-30 08:22:43,Saya suka...saya suka...sukaaaa sekaliii✌✌,1,saya suka   saya suka   sukaaaa sekaliii✌✌,"['saya', 'suka', 'saya', 'suka', 'sukaaaa']","['suka', 'suka', 'sukaaaa']"
1251,Leny Cardoso,2,2022-08-30 06:03:18,Bagus sih Tapi gak bisa Simpan filternya Di Beranda Juga Gak muncul Warna Kuningnya yang Bisa Simpan Filter gituh😒,0,bagus sih tapi gak bisa simpan filternya di beranda juga gak muncul warna kuningnya yang bisa simpan filter gituh😒,"['bagus', 'sih', 'tapi', 'gak', 'bisa', 'simpan', 'filternya', 'di', 'beranda', 'juga', 'gak', 'muncul', 'warna', 'kuningnya', 'yang', 'bisa', 'simpan', 'filter', 'gituh😒']","['bagus', 'sih', 'gak', 'simpan', 'filternya', 'beranda', 'gak', 'muncul', 'warna', 'kuningnya', 'yang', 'simpan', 'filter', 'gituh😒']"
1252,Vhytlles De Jesus,5,2022-08-30 01:48:21,Keren bangat🔥,1,keren bangat🔥,"['keren', 'bangat🔥']","['keren', 'bangat🔥']"
1253,Galucho Lopes,3,2022-08-30 01:12:04,Hiburang,0,hiburang,['hiburang'],['hiburang']
1254,Arsila Ahmad,5,2022-08-29 23:26:24,"bagus, kalo bisa promosikan vt saya,",1,bagus  kalo bisa promosikan vt saya ,"['bagus', 'kalo', 'bisa', 'promosikan', 'vt', 'saya']","['bagus', 'kalo', 'promosikan', 'vt']"
